time,model_variety,bug_performance
0.004295500000011998,8,5.1498413e-05
0.004062599999997474,7,1.1920929e-05
0.008363300000013396,6,1.8119812e-05
0.004771500000003925,9,2.8133392e-05
0.007587400000005573,6,0.0
0.018914399999999887,10,2.0503998e-05
0.011749500000007629,8,3.8146973e-06
0.0026565000000005057,4,0.0
0.01646270000000527,9,2.861023e-05
0.005305200000009336,5,0.0
0.010756500000013602,7,0.0
0.009413800000004358,7,2.2888184e-05
0.016889900000023772,8,0.0
0.03916399999999953,7,0.0
0.012315800000010313,5,0.0
0.002769999999998163,5,0.0
0.02138719999999239,9,0.0043945312
0.006016400000021349,5,0.0
0.0050565999999889755,7,9.1552734e-05
0.009915500000005295,9,3.9100647e-05
0.013362199999988889,9,0.0
0.010866700000008223,9,0.0
0.018540500000000293,8,3.0517578e-05
0.03415839999999548,9,0.0024414062
0.013892100000020946,7,0.0
0.013961300000005394,9,8.201599e-05
0.005318299999998999,10,2.2888184e-05
0.022007100000024593,6,6.1035156e-05
