time,model_variety,bug_performance
0.001563900000007834,5,0.0
0.0005871999999982336,2,0.0
0.0016387000000008811,5,0.0
0.0017416999999966265,2,0.0
0.0007910000000066475,2,0.0
0.0015197000000028993,5,0.0
0.0004349000000019032,2,0.0
0.0003604000000052565,2,0.0
0.000866200000004369,6,0.0
0.0009742999999957647,6,0.0
0.004072299999990037,4,0.0
0.003228499999991641,7,0.0
0.0005244999999973743,2,0.0
0.0004459000000025526,2,0.0
0.0003965000000079044,2,0.0
0.00045479999999997744,2,0.0
0.0004804000000007136,2,0.0
0.0007942000000014104,5,0.0
0.0011196999999896207,6,0.0
0.0004343000000091024,2,0.0
0.001092099999993934,5,0.0
0.0004251999999951295,2,0.0
0.0003191999999927475,2,0.0
0.00212179999999762,4,0.0
0.0022266000000001895,4,0.0
0.0007475000000027876,2,0.0
0.0009888999999958514,2,0.0
0.0002995999999910737,2,0.0
0.003037100000000237,5,1.1920929e-07
0.00032339999999919655,2,0.0
0.0003832000000016933,2,0.0
0.004899399999999332,4,0.0
0.004819499999996424,5,0.0
0.0008090999999978976,4,0.0
0.0037063999999986663,5,1.1920929e-07
0.00045699999999726515,2,0.0
0.007536299999998164,4,0.0
0.004138699999998607,5,0.0
0.0032101000000039903,5,0.0
0.001822700000005284,4,3.1471252e-05
0.004331300000004035,4,0.0
0.005612399999989748,5,0.0
0.006931800000003818,6,1.7881393e-07
0.002687200000011103,4,0.0
0.002839199999996822,4,0.0
0.0005766999999963218,2,0.0
0.0007573999999976877,2,0.0
0.0032834000000008245,4,0.0
0.003720100000009552,4,0.0
0.0027733000000012,6,3.8146973e-06
0.0007988999999923863,2,0.0
0.0007039999999989277,2,0.0
0.0006141000000070562,2,0.0
0.00091539999999668,2,0.0
0.0034658000000007405,5,1.1920929e-07
0.00635690000000011,5,1.1920929e-07
0.002825400000006084,4,0.0
0.004207600000000866,4,0.0
0.0005680000000012342,2,0.0
0.004456500000003416,5,0.0
0.0007722000000001117,2,0.0
0.0070705999999916,7,2.3841858e-07
0.0006406999999910568,2,0.0
0.00343159999999898,4,0.0
0.004713599999988105,4,0.0
0.0032678000000032625,5,0.0
0.006137400000000071,5,0.0
0.00802099999999939,7,0.0
0.004502700000003301,4,0.0
0.008277199999994878,10,1.4305115e-06
0.0055629999999951,5,1.1920929e-07
0.000458499999993478,2,0.0
0.0020061999999967384,2,0.0
0.0007719999999977745,2,0.0
0.012782999999998879,12,0.0
0.0033304000000100586,7,0.0
0.0004763000000025386,2,0.0
0.0024709000000058268,2,0.0
0.0033080000000040855,4,0.0
0.005609500000005596,8,0.0
0.002956799999992654,5,0.0
0.004305100000010498,5,0.0
0.006112000000001672,7,4.7683716e-06
0.004374300000009157,4,0.0
0.004406099999997082,4,0.0
0.0004915999999894893,2,0.0
0.004948599999991643,5,1.1920929e-07
0.0004626000000058639,2,0.0
0.008635900000001584,4,0.0
0.004811200000006011,4,0.0
0.0025405999999890128,4,0.0
0.00981989999999655,5,2.3841858e-07
0.002102800000002958,4,2.336502e-05
0.0005963000000122065,2,0.0
0.0017002999999959911,2,0.0
0.006492100000002665,7,1.7881393e-07
0.004840799999996648,7,1.7881393e-07
0.003589500000003909,4,0.0
0.003816899999989687,4,0.0
0.00630350000000135,4,1.1920929e-07
0.005039899999999875,5,0.0
0.0006818000000095026,2,0.0
0.006745899999998528,5,0.0
0.0034347000000138905,5,0.0
0.011852200000006974,8,0.0
0.0008447000000018079,2,0.0
0.005779799999999113,5,0.0
0.003016900000005762,5,0.0
0.0050034000000067635,5,0.0
0.0043730000000010705,5,0.0
0.011889199999998823,8,2.3841858e-07
0.0010802000000040834,2,0.0
0.0009879999999924394,2,0.0
0.004929899999993381,5,0.0
0.0038978999999983444,4,0.0
0.0011185999999980822,2,0.0
0.003591100000008396,5,0.0
0.0056131000000050335,5,0.0
0.0044510999999971546,5,0.0
0.013938899999999421,4,0.0
0.0038471000000015465,4,0.0
0.006010499999987928,5,0.0
0.0026375999999999067,4,0.0
0.005913100000000782,5,0.0
0.0008296999999970467,2,0.0
0.000717299999990928,2,0.0
0.00045030000001133885,2,0.0
0.003728199999997628,4,0.0
0.00044359999999699085,2,0.0
0.004718300000007503,4,0.0
0.00047409999999104,2,0.0
0.004325600000001373,5,0.0
0.0008878000000009934,2,0.0
0.0005750999999918349,2,0.0
0.0005735999999956221,2,0.0
0.005048599999994963,4,0.0
0.001311399999991636,2,0.0
0.004054699999997524,4,0.0
0.0039153000000027305,5,0.0
0.005271300000003976,4,0.0
0.009632799999991448,7,1.9073486e-06
0.0006968999999941161,2,0.0
0.0006192000000027065,2,0.0
0.00408199999999681,8,2.3841858e-07
0.003716699999998241,4,0.0
0.008623299999996448,5,0.0
0.0004850999999916894,2,0.0
0.006090599999993174,10,1.1920929e-07
0.0010113999999958878,2,0.0
0.0040844999999904985,4,1.1920929e-07
0.0011195999999955575,2,0.0
0.009402699999995434,8,0.0
0.0029035000000021682,5,1.4305115e-05
0.000717399999999202,2,0.0
0.0010777999999902477,2,0.0
0.005218900000002691,5,1.1920929e-07
0.006004799999999477,10,0.0
0.0011317000000019561,2,0.0
0.0009059000000064543,2,0.0
0.0007211000000069134,2,0.0
0.0018281999999913978,7,0.0007147789
0.0037568999999990638,5,0.0
0.0007542000000029248,2,0.0
0.000671400000001654,2,0.0
0.0011863999999945918,2,0.0
0.001428300000000604,2,0.0
0.003922200000005205,5,9.059906e-06
0.0010639000000054466,5,0.0
0.0009968999999898642,5,0.0
0.0020262000000030866,4,1.50203705e-05
0.004078499999991436,4,0.0
0.0005765000000081955,2,0.0
0.0004653000000018892,2,0.0
0.0006675999999998794,2,0.0
0.003539299999999912,4,5.722046e-06
0.0033048000000093225,4,1.1920929e-07
0.010035599999994815,8,2.3841858e-07
0.0006405999999969936,2,0.0
0.0009667000000064263,5,0.0
0.004408100000006243,4,0.0
0.0036868999999910557,9,5.722046e-06
0.008837299999996162,7,1.7881393e-07
0.00688100000000702,6,0.0
0.009937500000006594,11,0.0
0.005720499999995354,5,1.1920929e-07
0.004881900000000883,7,2.2411346e-05
0.0008041000000105214,2,0.0
0.0027982999999949243,7,0.0
0.008880500000003622,4,2.861023e-06
0.002501399999999876,4,0.0
0.004584299999990549,5,0.0
0.001919800000010241,6,0.00092983246
0.001430599999991955,4,0.0
0.012274099999999066,4,3.8146973e-06
0.01535039999998844,8,0.0
0.0068729000000047336,4,0.0
0.003577300000003447,5,0.0
0.005207799999993767,6,5.722046e-06
0.004989999999992278,7,2.3841858e-07
0.005379399999995371,10,1.7881393e-07
0.0007157000000006519,2,0.0
0.004719899999997779,5,0.0
0.0009361999999981663,5,0.0
0.0014887999999899648,5,2.3841858e-07
0.001287699999991787,4,2.3841858e-07
0.000498800000002575,2,0.0
0.007299900000006687,5,0.0
0.0005536000000034846,2,0.0
0.010802699999999277,4,3.8146973e-06
0.004943799999992393,5,2.3841858e-07
0.0038757999999887716,7,2.3841858e-07
0.003509600000001001,5,0.0
0.009488500000003341,5,0.0
0.0029514000000006035,7,0.00075674057
0.0013982999999910817,2,0.0
0.01247790000000748,5,3.8146973e-06
0.0005313000000057855,2,0.0
0.002047099999998636,6,2.3841858e-07
0.01397559999999487,6,3.8146973e-06
0.0004625000000118007,2,0.0
0.0005639999999971224,2,0.0
0.005176599999998643,5,1.1920929e-07
0.0034355000000090286,5,5.722046e-06
0.0021681000000057793,4,1.5735626e-05
0.0031864000000041415,11,1.1920929e-07
0.002963399999998728,5,5.722046e-06
0.0009460999999930664,4,0.0
0.010910199999997872,6,3.8146973e-06
0.005576900000008322,8,2.3841858e-07
0.00544829999999763,5,1.1920929e-07
